"x","y","z","c"
0.187781374637275,0.239536731663175,0.382491788912141,"0"
-1.30897873537828,-0.143321411832289,-0.966647709302744,"0"
-0.987612851194488,0.679918209059092,-0.0375517560092705,"0"
0.924979677089405,0.607234974269144,-0.14685635173137,"0"
-0.0986626167944114,0.00432942928636821,-0.588875705480903,"0"
-0.2619995561104,-0.142266011520095,-0.841287648795042,"0"
0.574375715541011,0.678927462886348,0.700173815944731,"0"
-0.776767944543084,-1.17035848733417,-0.0236227879945592,"0"
-0.785151011840269,0.517641832823833,-0.576465652540472,"0"
0.00837680156734884,-0.628760247323083,1.18252938261753,"0"
0.724566223839349,1.27835722815618,-0.0308193050594571,"0"
-0.0255298400115592,0.137602191082836,0.0787641605203762,"0"
-0.643007656697565,-0.144084279460312,-0.629196457922159,"0"
0.330221641193091,0.733752081545085,0.431430653861701,"0"
-0.172629746419649,0.237200015408309,-0.842305233526565,"0"
-0.780707729926671,-0.153078432255918,-0.134246930439427,"0"
-0.759506070430328,0.339914514100752,0.271601195424347,"0"
0.0581097330299348,0.00174144058799533,-0.696987666586999,"0"
-1.26068461799165,-1.57269829959725,-0.507259668406425,"0"
0.0933025594607753,0.197847854642897,-0.221109295406172,"0"
0.0403624611684619,-0.0405103253269531,-0.733051672900642,"0"
-0.191623578582797,-0.838118631123861,0.658369391654543,"0"
0.0841007413255353,-0.101266212828704,0.720211623886085,"0"
0.174824835839751,0.509550707800556,-0.574574154272333,"0"
-0.239536850296763,-0.371091327602157,0.627497561151781,"0"
0.670338614601787,0.443539844766304,0.243139626741556,"0"
-0.69781764691005,0.0625901214183352,-0.306513413932891,"0"
-0.11066552513681,-0.848993213649277,-0.0869900081637565,"0"
0.435915020034475,0.510152105098632,-0.11106957603195,"0"
-0.975723715760191,-0.0175357437836743,0.298224490687763,"0"
0.407897314143091,0.155414500324444,-0.605011052630467,"0"
0.158843525390431,1.13110037382472,-0.730218365396894,"0"
-0.849184821528905,-0.856663536189059,0.0668342434121497,"0"
0.217350236640127,0.102658057224112,0.0215528648631175,"0"
0.979403579453973,0.355291927899739,0.872492247213308,"0"
-0.19287265738872,-0.343817383009315,-0.320213718288971,"0"
-0.175064263508431,-0.727849012656008,0.00847887165019875,"0"
-0.313314525789103,-0.10088486599476,0.0300986624200424,"0"
-1.46487362134477,1.25011120227802,-0.565014383217172,"0"
0.979874383899434,-0.0237952475038016,-0.362995506296101,"0"
0.805505073229856,-1.21755702405797,-0.0572008116873416,"0"
0.381584675734231,0.163515175787224,-0.403988675688822,"0"
-0.22545173914074,0.672186169412569,0.104218641460171,"0"
0.0230854351416384,0.836289895745577,0.421104470651845,"0"
-0.828554390525247,0.884120258654887,-0.797507253621692,"0"
0.584992287842497,0.327407582267392,0.7688629444142,"0"
-0.259716533611264,0.82077235219577,0.838066316313756,"0"
-0.781695195976074,0.346171781188105,-0.352883279879641,"0"
-0.492550319235504,0.141473589587428,0.477063556776243,"0"
0.284308811243029,-0.0843149298299068,-0.194718786245341,"0"
-0.134447864420273,-1.74721926163742,-0.0201851075847363,"0"
-0.416998305546199,-0.673552218428105,-0.00255515176592876,"0"
0.349573067787131,0.479377965823382,-0.377278386163774,"0"
-0.185634474774603,0.258914636495724,1.82091770704889,"0"
0.0434128697985407,1.21327906733962,0.0316480919562867,"0"
-1.01884781933752,-0.118423761305307,-0.114195304186321,"0"
0.152961665894365,1.43720311684132,-0.279386589413616,"0"
0.180575161874666,0.985455872258187,-0.00327177762557527,"0"
-0.193221020319464,0.418018590900343,-0.165483772687397,"0"
0.346353321946079,0.640595912735492,0.553504109496209,"0"
0.67079497565743,0.441310621310974,-0.479963134022413,"0"
0.00464235896392994,-1.22222073685068,0.169355475026821,"0"
0.732427639315618,-1.03221682110082,0.335480816125781,"0"
0.494854533978014,0.279489528549911,-0.0144269735247068,"0"
-0.494838566966099,0.169348347914733,-0.920158827343344,"0"
0.406320189961896,0.198696864767907,-0.0194544037132354,"0"
0.486794853541584,-0.771991053724818,-0.879213199594067,"0"
-0.493563257584162,-1.53131832126451,-0.0733414925643029,"0"
0.632100908052652,0.464886643719518,0.249264759259679,"0"
0.0598050722748701,-0.589241600589444,0.344191627728942,"0"
-0.362161396638847,0.449739416081478,0.16441279183073,"0"
0.089153936800848,-0.776378610330041,0.153269062996502,"0"
0.162240163085837,0.0618490671933596,0.409604783992669,"0"
-0.814109546994367,-0.70876550710059,-0.198146734569775,"0"
-0.674997487656605,0.0119067522072752,-0.203300118432603,"0"
0.43589360562653,-0.213794555944088,-0.0306617817592061,"0"
-0.158203833699018,1.39945676646048,-0.391807104659108,"0"
0.322340734119027,-0.663085004426645,0.906400983148683,"0"
-0.515524898592063,-0.65326394661267,0.652914937049423,"0"
-0.243895869220748,-1.18928127513133,0.0351108710477827,"0"
-0.456261849245438,0.347009455935755,-0.38884666399932,"0"
0.34873107270168,0.701442622644085,0.606756325212651,"0"
-0.440502175126041,0.245516493733207,0.522687819000639,"0"
-0.0474028718099201,1.48260362854145,0.265560350345885,"0"
-0.511911401809643,0.323798919584568,0.580103738262269,"0"
-0.515675268142706,-0.424811276031342,-0.601182055336223,"0"
0.167005829663289,0.809794807367159,-0.552875286696239,"0"
-0.249714888600724,0.0947591600040871,0.782875243552102,"0"
0.325160630636969,-0.633409371852348,1.17989071354566,"0"
-0.647220894532004,0.0328700824570604,-0.972231324318587,"0"
0.190825076402851,0.768779746717795,0.257466857904433,"0"
-0.145612363120483,-0.204713580606458,-0.0401889654102559,"0"
0.184122122146654,-0.830075129906126,-0.000184222948585394,"0"
0.782653332833712,-0.0780737670422295,0.0918530083556313,"0"
1.18412831302685,0.201976930824162,-0.723561508666473,"0"
0.699204716443964,0.106364951555542,-0.281519834884384,"0"
0.00619372216391709,0.0213511935027579,-0.12534338291888,"0"
0.462402446946355,-0.933298463213891,0.836144262160881,"0"
0.0659079969799412,-0.055805592757619,0.881690053395672,"0"
-0.0504699307139675,-0.846539754909374,0.206916114106001,"0"
0.411874278298977,-0.0660116194847591,-0.589362968661924,"0"
-0.775684383076016,-1.44190923080194,-1.01204209229206,"0"
-0.909631883540577,0.765144879620348,0.158819683775489,"0"
-0.150100853331562,0.255413540808121,0.295262428022701,"0"
-0.266375678102787,0.43912625437834,-0.717220809279137,"0"
0.548943621476922,0.217037911543832,-1.14234962139791,"0"
-0.334323520817106,-0.0506967963075458,0.256075244160959,"0"
0.766584294635499,0.201403264798462,-0.188628431434623,"0"
-0.1418867290323,0.904906951294033,-0.235485255807353,"0"
-1.0778273471265,-0.807913677270118,-1.01796861666058,"0"
-0.27302614648727,-0.386395258519428,-0.403238505238652,"0"
0.583987828723839,-0.104136203380493,0.596622709547784,"0"
1.22621744798797,-0.736907534476144,-0.728692023524823,"0"
0.47602603733956,0.581556403084195,0.996792456664121,"0"
-0.364742143393711,-0.630741234583813,-0.0843736820747345,"0"
-0.177313194754566,-0.0871187850898051,-0.0504141502028122,"0"
-0.472676842380353,0.307818400921729,0.655201296161406,"0"
-0.540396484077544,-2.07683304245754,-0.941868401909844,"0"
0.172775333135695,-0.149560115235693,-0.646107102520278,"0"
0.530543552202045,1.14836873981669,-0.112479797468378,"0"
-0.571503599057238,-0.0898963379175078,0.79116308693173,"0"
-0.211969109814708,-0.41984644258263,0.415651794733703,"0"
-0.0741998284228303,0.8337761502029,0.795082311852152,"0"
0.359892357418133,0.0487412390695637,0.428618492380621,"0"
0.107632451280505,-0.0850250480747738,-0.0827051260350145,"0"
0.0277536024217467,-0.776519822567424,-0.378270790064367,"0"
-0.248246036919984,-0.28210218009665,0.580254995691638,"0"
0.027473384534323,0.538794910362293,-0.927583593642006,"0"
0.220314428537391,0.0164733505252722,-1.04074338240079,"0"
-0.362697882743415,0.864864072030902,-0.785418989073304,"0"
1.15488018035847,-0.691284190066572,0.224100894405603,"0"
-0.800320558791671,0.235455803643412,0.155651134266028,"0"
-0.32243558691642,0.00564903857257083,-0.346339688868,"0"
-0.115150367150829,1.2245143531212,0.368135445586153,"0"
-0.993965137688921,0.729474965128375,-0.911495254629946,"0"
-0.0836770855694635,-0.452896657321625,0.78987422747732,"0"
0.285352873933374,0.0708570363405426,0.427955683417212,"0"
-1.01520977671637,0.18497556490176,0.486831395310736,"0"
0.574177622630709,-2.2621779537197,0.0993703387089319,"0"
0.0521569616813371,0.650949975935977,0.185140741996979,"0"
0.581659133632252,0.446878982454731,2.01243660448402,"0"
0.148343896602752,-1.59836930894782,0.618368444838895,"0"
-0.0442920540558517,-0.00399850692675014,-0.231441690566389,"0"
-0.386377474266192,-0.576511486755756,0.739660659907426,"0"
-1.01040441252421,0.282679417729862,-0.0848285237482808,"0"
-0.398918158462556,0.219246695472233,0.213733487013412,"0"
0.0671248841877298,0.323428812105084,0.846353099209761,"0"
-0.617026696257708,0.23094581079588,1.21213621284807,"0"
-0.808720702263015,-0.586243202853176,0.728818531845211,"0"
0.504980591373499,-0.624246757463506,0.183444543691805,"0"
3.56528408531433,-0.293746390981767,0.0131939571419844,"1"
2.51523421445519,-0.459826796594861,0.170529271817016,"1"
2.8117630668381,-0.405550127974531,-0.00225327034003306,"1"
3.13334107721149,0.194934946317547,0.800420824607055,"1"
3.05823378039647,0.306127826188044,-0.220283530886558,"1"
3.33031461748649,0.126339174095517,0.900404186791841,"1"
2.88756370026105,0.442008704410297,-0.116648931172203,"1"
2.62606343615189,1.64737676535176,-0.427098633250329,"1"
3.2830013432019,0.00994888785443675,-0.371687893898142,"1"
3.47898122620416,-0.468217462522813,0.0847667257266283,"1"
2.74880160822734,-0.0244308551599403,-0.220059102875149,"1"
3.79421018750096,-0.320748560440092,-0.10943549902304,"1"
2.89248170732625,-0.582065575022084,-0.146246004183697,"1"
2.30222186892975,-0.507132788704064,-0.42576191902503,"1"
2.78069430439414,-0.391207531722369,0.25478735878376,"1"
3.72297217144589,-0.471043936908844,-0.225493537418969,"1"
3.51838875480233,1.1378302890429,-0.555482881317918,"1"
2.979839859663,-0.859380666058838,-0.336084931656032,"1"
3.65726699169551,0.435880299030555,-0.116028980506291,"1"
3.81025558412904,0.277074994892936,-0.0466881064497195,"1"
3.14432528492558,0.1191640846441,0.134806796412182,"1"
2.08043909781874,0.834445083250169,0.270185504518637,"1"
2.57244382014382,0.237250408507734,0.688307285323162,"1"
2.73835700970468,0.92269995655088,-0.639030273065109,"1"
2.76941897099463,1.00129704590141,-0.683864902861304,"1"
2.24719812108551,-0.373839993159356,0.0667636473627569,"1"
3.1933483433799,-0.390045684422941,-0.0595521465013994,"1"
2.9822685116359,0.131526388773847,0.197432733493258,"1"
3.15730994039249,0.667668724522791,0.512805287679027,"1"
3.11118225872563,-0.129943567082938,0.358969583139087,"1"
3.85280353212956,-0.448504092962103,-0.913285046607661,"1"
4.24606281678774,-0.168378597615576,-0.363222769490531,"1"
2.86545990706412,0.533965235475976,-0.60096962666366,"1"
3.07642529823161,0.446546647071313,0.224697393998246,"1"
3.72111678675369,-0.284666495763568,0.625087122670058,"1"
4.28445372602996,-0.390686061309158,-0.273407151519268,"1"
2.33461974213718,0.664199606075578,0.710895967336316,"1"
2.08848855011594,-0.49233737336888,0.165026673198671,"1"
3.52549948583921,-0.189260431224609,0.515678737490935,"1"
2.66009975223825,-1.17801361528063,-0.812674109989534,"1"
2.66952457723956,0.223968762045416,-0.0598090159682682,"1"
3.32633511121328,-0.682700024231601,0.824736557968663,"1"
3.16328089915786,-0.267175024351061,-0.960099061484969,"1"
2.42899545907642,1.23343784553728,-0.210675283540361,"1"
4.17099400314934,0.661641622411963,0.798722990118888,"1"
3.12747535538445,-0.262746969541738,-0.0423747697027864,"1"
2.55955018133245,-0.394743285325712,-1.05493686214206,"1"
2.08102371431248,-0.446040515693297,-0.0783461243121547,"1"
3.888724981197,-0.622283831031661,0.315737674910347,"1"
2.57868939531001,0.478814604153172,0.0147028948357039,"1"
3.09936812359802,-0.578775009775879,0.628843664307902,"1"
2.85186773171431,-0.398486993779434,0.943648776202442,"1"
2.89501379827509,-0.971904564095949,0.473237595853883,"1"
3.53206051267068,-0.16102332569447,1.00218764859459,"1"
3.2194610331425,3.02583489307881e-05,0.0664445647934411,"1"
1.72638594678475,0.126860135256974,0.0869103592971828,"1"
3.58063878382431,0.301067019162924,0.428230991521196,"1"
2.56582761926391,0.235817941325838,-0.483136878346783,"1"
2.82021908702903,0.48603454108382,0.621681187132808,"1"
3.19056039845343,0.36741802285241,-0.439388467408134,"1"
2.8941292607442,-1.11348511537294,0.0461282885131573,"1"
2.62370642280656,-0.217854012973709,0.0884108262303002,"1"
2.28613595527673,0.338898350182521,-0.635979486318044,"1"
3.1436278549014,0.609906245285825,-0.410821632754405,"1"
3.01315329381931,0.155590821549041,0.734199844773969,"1"
3.06022262438441,0.806246030395066,0.788150728395135,"1"
1.78978003565612,0.125984627603779,-0.156046251449355,"1"
3.27151298303488,-0.578652511575177,0.696261134440196,"1"
2.82346782270932,-0.600077400498223,-0.168668475777937,"1"
3.79755749014817,0.650835934973734,-0.320159114517696,"1"
3.47330674855961,0.0113647292748166,0.187806798180492,"1"
3.15735540854426,-0.272495465854698,0.347317537185159,"1"
2.60534788892945,0.313657875832025,-1.25249488087539,"1"
3.00951397660531,-1.34212313961147,0.40879948127762,"1"
3.23295639222588,0.408077634564832,-1.09359342307866,"1"
3.20838677440118,-0.00659252260342711,0.456106955195119,"1"
3.28674307458954,-0.201929823081126,0.643469251251554,"1"
3.07185159788153,-0.65053925625042,-0.957597035715627,"1"
2.7035263543965,-0.548237231061305,0.471874820126717,"1"
2.44093239859333,0.735489504653265,0.54952440733716,"1"
3.04010370077794,0.292045894134626,0.601616963141809,"1"
3.0392958372953,-0.519103879972779,0.3890264874642,"1"
2.81509199770058,1.25556329970707,-0.780127770739811,"1"
3.88665401099468,0.817984184680976,0.624340884481115,"1"
3.06876098357465,-0.445375847810105,0.0026749034242809,"1"
2.79902489867444,0.168296873095681,-0.65068075574772,"1"
3.46198433134385,-0.565518117398674,0.128421137692803,"1"
3.70489904588691,0.447773468033547,-0.328276648267898,"1"
3.50132011761358,0.271882141407356,0.82485319873232,"1"
3.06821049113135,0.657730925454108,0.700947398948865,"1"
3.66101090853173,0.328814654762905,-0.452180015080465,"1"
2.90987957303612,-0.556362784806509,0.0267073457466089,"1"
2.6714765945358,0.239750245513123,-0.153329015172035,"1"
2.51105650762933,0.754259795929027,0.393956742619432,"1"
3.11488333104405,-0.104390127483897,-0.410623181773733,"1"
2.89804151832995,-0.270784162196277,-0.341425621127437,"1"
3.31074932050514,-0.825642195265171,0.405149511800063,"1"
2.87815934096188,1.25224001592885,0.764769317025012,"1"
2.91224091505458,-0.956792775422264,0.664105477292304,"1"
3.61592465776987,-1.44021361777818,-1.47875862490577,"1"
3.21385153139188,0.178929695825408,-0.068927782969192,"1"
1.93630673631896,0.864459496026927,-0.219018409093937,"1"
3.60417972574602,0.989332113340534,0.746037505659013,"1"
3.05943116242157,1.53315267373955,0.610229419728656,"1"
4.03912674356604,0.299473890271321,0.30474802907277,"1"
2.80998162294958,0.0913086549766666,-0.432712348047407,"1"
3.1881940167488,-0.477667655153777,0.671590727939447,"1"
3.59425562219974,0.575036236336828,0.0942005575345007,"1"
3.22815780402708,-0.252591018740749,0.550130644893985,"1"
3.20463546724641,-0.19852012297073,-0.230808477994515,"1"
2.99770204459827,0.132024090976825,-0.210626633518448,"1"
3.35522045129318,-0.652716588447267,-0.488860471924481,"1"
4.18306917907896,-0.202765643303981,-0.521565833563495,"1"
3.10510993100947,-0.310261091437231,0.293010409684026,"1"
2.84515868400585,-0.10287002006045,-0.589905675494613,"1"
3.147575005216,0.0104629928768082,-0.537168111169375,"1"
3.92706336782872,0.00444287217696728,0.63115521087341,"1"
2.96614870690644,1.08567754620814,0.393991750839488,"1"
2.81695952108965,0.280453510109575,0.387259552564686,"1"
2.89411572875582,-0.214981731131823,0.938106965385599,"1"
2.00641066921081,0.460764002557835,-0.517614607976192,"1"
3.16655109403155,-0.196940222068414,-0.640337963415427,"1"
2.74471650792474,0.872827110436106,-0.466096890640437,"1"
